pos_txn_id,sku_id,txn_date,sales_qty,store_id,region,source_x,inventory_id,inventory_qty,warehouse,last_updated,source_y,finance_id,posting_date,revenue,cost,margin,source,record_insert_ts
286,SKU-zC042,2026-01-08,2,STORE-11,Ohio,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
286,SKU-zC042,2026-01-08,2,STORE-11,Ohio,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
311,SKU-zC042,2025-12-23,6,STORE-38,Tennessee,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
311,SKU-zC042,2025-12-23,6,STORE-38,Tennessee,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
311,SKU-zC042,2025-12-23,6,STORE-38,Tennessee,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
311,SKU-zC042,2025-12-23,6,STORE-38,Tennessee,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
392,SKU-zC042,2026-01-02,7,STORE-27,South Dakota,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
392,SKU-zC042,2026-01-02,7,STORE-27,South Dakota,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
392,SKU-zC042,2026-01-02,7,STORE-27,South Dakota,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
392,SKU-zC042,2026-01-02,7,STORE-27,South Dakota,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
449,SKU-zC042,2025-12-20,3,STORE-5,Kansas,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
449,SKU-zC042,2025-12-20,3,STORE-5,Kansas,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
449,SKU-zC042,2025-12-20,3,STORE-5,Kansas,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
449,SKU-zC042,2025-12-20,3,STORE-5,Kansas,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
494,SKU-zC042,2025-12-21,5,STORE-2,Florida,pos_system,28.0,287.0,Meganfurt,2026-01-12,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
494,SKU-zC042,2025-12-21,5,STORE-2,Florida,pos_system,37.0,133.0,Woodsborough,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
494,SKU-zC042,2025-12-21,5,STORE-2,Florida,pos_system,113.0,115.0,Paulbury,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
494,SKU-zC042,2025-12-21,5,STORE-2,Florida,pos_system,157.0,138.0,Darrentown,2026-01-18,inventory_system,176,2026-06-05,4563.0,2844.97,1718.03,finance_system,2026-01-19 00:35:43.178893
81,SKU-up662,2026-01-04,3,STORE-44,New Mexico,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
81,SKU-up662,2026-01-04,3,STORE-44,New Mexico,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
119,SKU-up662,2026-01-16,2,STORE-2,Arizona,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
119,SKU-up662,2026-01-16,2,STORE-2,Arizona,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
135,SKU-up662,2025-12-26,1,STORE-50,Wisconsin,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
135,SKU-up662,2025-12-26,1,STORE-50,Wisconsin,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
161,SKU-up662,2026-01-03,9,STORE-27,Montana,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
161,SKU-up662,2026-01-03,9,STORE-27,Montana,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
169,SKU-up662,2026-01-18,9,STORE-32,New Jersey,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
169,SKU-up662,2026-01-18,9,STORE-32,New Jersey,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
180,SKU-up662,2026-01-07,6,STORE-10,Minnesota,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
180,SKU-up662,2026-01-07,6,STORE-10,Minnesota,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
208,SKU-up662,2026-01-01,14,STORE-8,Maine,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
208,SKU-up662,2026-01-01,14,STORE-8,Maine,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
266,SKU-up662,2025-12-26,9,STORE-47,South Carolina,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
266,SKU-up662,2025-12-26,9,STORE-47,South Carolina,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
280,SKU-up662,2026-01-15,10,STORE-26,Georgia,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
280,SKU-up662,2026-01-15,10,STORE-26,Georgia,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
302,SKU-up662,2026-01-10,7,STORE-47,South Dakota,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
302,SKU-up662,2026-01-10,7,STORE-47,South Dakota,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
306,SKU-up662,2026-01-16,13,STORE-23,Alabama,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
306,SKU-up662,2026-01-16,13,STORE-23,Alabama,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
318,SKU-up662,2026-01-05,9,STORE-19,Connecticut,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
318,SKU-up662,2026-01-05,9,STORE-19,Connecticut,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
410,SKU-up662,2025-12-23,12,STORE-3,Kansas,pos_system,168.0,63.0,New Meredithhaven,2026-01-13,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
410,SKU-up662,2025-12-23,12,STORE-3,Kansas,pos_system,189.0,443.0,North Joanne,2026-01-14,inventory_system,177,2026-10-24,1625.55,1346.57,278.98,finance_system,2026-01-19 00:35:43.178893
7,SKU-Qp644,2026-01-15,3,STORE-7,Utah,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
7,SKU-Qp644,2026-01-15,3,STORE-7,Utah,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
7,SKU-Qp644,2026-01-15,3,STORE-7,Utah,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
7,SKU-Qp644,2026-01-15,3,STORE-7,Utah,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
56,SKU-Qp644,2025-12-22,6,STORE-34,Arizona,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
56,SKU-Qp644,2025-12-22,6,STORE-34,Arizona,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
56,SKU-Qp644,2025-12-22,6,STORE-34,Arizona,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
56,SKU-Qp644,2025-12-22,6,STORE-34,Arizona,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
59,SKU-Qp644,2026-01-04,14,STORE-39,Tennessee,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
59,SKU-Qp644,2026-01-04,14,STORE-39,Tennessee,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
59,SKU-Qp644,2026-01-04,14,STORE-39,Tennessee,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
59,SKU-Qp644,2026-01-04,14,STORE-39,Tennessee,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
97,SKU-Qp644,2025-12-28,15,STORE-48,Tennessee,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
97,SKU-Qp644,2025-12-28,15,STORE-48,Tennessee,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
97,SKU-Qp644,2025-12-28,15,STORE-48,Tennessee,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
97,SKU-Qp644,2025-12-28,15,STORE-48,Tennessee,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
130,SKU-Qp644,2025-12-30,14,STORE-44,Michigan,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
130,SKU-Qp644,2025-12-30,14,STORE-44,Michigan,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
130,SKU-Qp644,2025-12-30,14,STORE-44,Michigan,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
130,SKU-Qp644,2025-12-30,14,STORE-44,Michigan,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
144,SKU-Qp644,2026-01-16,1,STORE-46,South Carolina,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
144,SKU-Qp644,2026-01-16,1,STORE-46,South Carolina,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
144,SKU-Qp644,2026-01-16,1,STORE-46,South Carolina,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
144,SKU-Qp644,2026-01-16,1,STORE-46,South Carolina,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
154,SKU-Qp644,2025-12-24,12,STORE-24,Pennsylvania,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
154,SKU-Qp644,2025-12-24,12,STORE-24,Pennsylvania,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
154,SKU-Qp644,2025-12-24,12,STORE-24,Pennsylvania,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
154,SKU-Qp644,2025-12-24,12,STORE-24,Pennsylvania,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
156,SKU-Qp644,2026-01-16,9,STORE-42,Kansas,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
156,SKU-Qp644,2026-01-16,9,STORE-42,Kansas,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
156,SKU-Qp644,2026-01-16,9,STORE-42,Kansas,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
156,SKU-Qp644,2026-01-16,9,STORE-42,Kansas,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
165,SKU-Qp644,2025-12-25,14,STORE-1,North Dakota,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
165,SKU-Qp644,2025-12-25,14,STORE-1,North Dakota,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
165,SKU-Qp644,2025-12-25,14,STORE-1,North Dakota,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
165,SKU-Qp644,2025-12-25,14,STORE-1,North Dakota,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
232,SKU-Qp644,2025-12-24,11,STORE-30,West Virginia,pos_system,17.0,191.0,Lake Jocelyn,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
232,SKU-Qp644,2025-12-24,11,STORE-30,West Virginia,pos_system,75.0,417.0,West Maria,2026-01-18,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
232,SKU-Qp644,2025-12-24,11,STORE-30,West Virginia,pos_system,95.0,340.0,Jenniferstad,2026-01-13,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
232,SKU-Qp644,2025-12-24,11,STORE-30,West Virginia,pos_system,152.0,413.0,Stephaniechester,2026-01-17,inventory_system,178,2026-09-16,835.92,541.85,294.07,finance_system,2026-01-19 00:35:43.178893
37,SKU-fp577,2026-01-18,5,STORE-26,Delaware,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
37,SKU-fp577,2026-01-18,5,STORE-26,Delaware,pos_system,33.0,304.0,Rogersland,2026-01-17,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
37,SKU-fp577,2026-01-18,5,STORE-26,Delaware,pos_system,36.0,384.0,North Davidhaven,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
37,SKU-fp577,2026-01-18,5,STORE-26,Delaware,pos_system,43.0,121.0,Clarkemouth,2026-01-15,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
37,SKU-fp577,2026-01-18,5,STORE-26,Delaware,pos_system,56.0,70.0,Angelport,2026-01-13,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
37,SKU-fp577,2026-01-18,5,STORE-26,Delaware,pos_system,81.0,364.0,Kimberlyburgh,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
37,SKU-fp577,2026-01-18,5,STORE-26,Delaware,pos_system,111.0,291.0,Johnathanmouth,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
48,SKU-fp577,2026-01-15,13,STORE-33,Montana,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
48,SKU-fp577,2026-01-15,13,STORE-33,Montana,pos_system,33.0,304.0,Rogersland,2026-01-17,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
48,SKU-fp577,2026-01-15,13,STORE-33,Montana,pos_system,36.0,384.0,North Davidhaven,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
48,SKU-fp577,2026-01-15,13,STORE-33,Montana,pos_system,43.0,121.0,Clarkemouth,2026-01-15,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
48,SKU-fp577,2026-01-15,13,STORE-33,Montana,pos_system,56.0,70.0,Angelport,2026-01-13,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
48,SKU-fp577,2026-01-15,13,STORE-33,Montana,pos_system,81.0,364.0,Kimberlyburgh,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
48,SKU-fp577,2026-01-15,13,STORE-33,Montana,pos_system,111.0,291.0,Johnathanmouth,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
143,SKU-fp577,2026-01-14,15,STORE-46,Rhode Island,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
143,SKU-fp577,2026-01-14,15,STORE-46,Rhode Island,pos_system,33.0,304.0,Rogersland,2026-01-17,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
143,SKU-fp577,2026-01-14,15,STORE-46,Rhode Island,pos_system,36.0,384.0,North Davidhaven,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
143,SKU-fp577,2026-01-14,15,STORE-46,Rhode Island,pos_system,43.0,121.0,Clarkemouth,2026-01-15,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
143,SKU-fp577,2026-01-14,15,STORE-46,Rhode Island,pos_system,56.0,70.0,Angelport,2026-01-13,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
143,SKU-fp577,2026-01-14,15,STORE-46,Rhode Island,pos_system,81.0,364.0,Kimberlyburgh,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
143,SKU-fp577,2026-01-14,15,STORE-46,Rhode Island,pos_system,111.0,291.0,Johnathanmouth,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
173,SKU-fp577,2026-01-03,4,STORE-40,Georgia,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
173,SKU-fp577,2026-01-03,4,STORE-40,Georgia,pos_system,33.0,304.0,Rogersland,2026-01-17,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
173,SKU-fp577,2026-01-03,4,STORE-40,Georgia,pos_system,36.0,384.0,North Davidhaven,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
173,SKU-fp577,2026-01-03,4,STORE-40,Georgia,pos_system,43.0,121.0,Clarkemouth,2026-01-15,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
173,SKU-fp577,2026-01-03,4,STORE-40,Georgia,pos_system,56.0,70.0,Angelport,2026-01-13,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
173,SKU-fp577,2026-01-03,4,STORE-40,Georgia,pos_system,81.0,364.0,Kimberlyburgh,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
173,SKU-fp577,2026-01-03,4,STORE-40,Georgia,pos_system,111.0,291.0,Johnathanmouth,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
239,SKU-fp577,2026-01-16,14,STORE-14,Oregon,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
239,SKU-fp577,2026-01-16,14,STORE-14,Oregon,pos_system,33.0,304.0,Rogersland,2026-01-17,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
239,SKU-fp577,2026-01-16,14,STORE-14,Oregon,pos_system,36.0,384.0,North Davidhaven,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
239,SKU-fp577,2026-01-16,14,STORE-14,Oregon,pos_system,43.0,121.0,Clarkemouth,2026-01-15,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
239,SKU-fp577,2026-01-16,14,STORE-14,Oregon,pos_system,56.0,70.0,Angelport,2026-01-13,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
239,SKU-fp577,2026-01-16,14,STORE-14,Oregon,pos_system,81.0,364.0,Kimberlyburgh,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
239,SKU-fp577,2026-01-16,14,STORE-14,Oregon,pos_system,111.0,291.0,Johnathanmouth,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
270,SKU-fp577,2026-01-14,11,STORE-48,Montana,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
270,SKU-fp577,2026-01-14,11,STORE-48,Montana,pos_system,33.0,304.0,Rogersland,2026-01-17,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
270,SKU-fp577,2026-01-14,11,STORE-48,Montana,pos_system,36.0,384.0,North Davidhaven,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
270,SKU-fp577,2026-01-14,11,STORE-48,Montana,pos_system,43.0,121.0,Clarkemouth,2026-01-15,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
270,SKU-fp577,2026-01-14,11,STORE-48,Montana,pos_system,56.0,70.0,Angelport,2026-01-13,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
270,SKU-fp577,2026-01-14,11,STORE-48,Montana,pos_system,81.0,364.0,Kimberlyburgh,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
270,SKU-fp577,2026-01-14,11,STORE-48,Montana,pos_system,111.0,291.0,Johnathanmouth,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
285,SKU-fp577,2025-12-24,12,STORE-14,Oklahoma,pos_system,3.0,352.0,Weberburgh,2026-01-14,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
285,SKU-fp577,2025-12-24,12,STORE-14,Oklahoma,pos_system,33.0,304.0,Rogersland,2026-01-17,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
285,SKU-fp577,2025-12-24,12,STORE-14,Oklahoma,pos_system,36.0,384.0,North Davidhaven,2026-01-18,inventory_system,179,2026-05-12,2317.95,1929.07,388.88,finance_system,2026-01-19 00:35:43.178893
