pos_txn_id,sku_id,txn_date,sales_qty,store_id,region,source_x,inventory_id,inventory_qty,warehouse,last_updated,source_y,finance_id,posting_date,revenue,cost,margin,source,record_insert_ts,sales_inventory_ratio,margin_pct,signal_type,severity,signal_reason,ai_adjusted_severity,ai_explanation,signal_id,gold_insert_ts
466,SKU-ZZ768,2026-01-12,15,STORE-2,North Dakota,pos_system,40.0,31.0,South Karen,2026-01-14,inventory_system,17,2026-07-24,4877.91,3551.39,1326.52,finance_system,2026-01-19 00:35:43.178893,0.4838709677419355,0.2719443368163824,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,86099992f5bbdf191fdcbc8cedf8ce31,2026-01-18 19:05:59.593706
481,SKU-ZZ768,2026-01-03,7,STORE-38,Massachusetts,pos_system,40.0,31.0,South Karen,2026-01-14,inventory_system,17,2026-07-24,4877.91,3551.39,1326.52,finance_system,2026-01-19 00:35:43.178893,0.22580645161290322,0.2719443368163824,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,080ef6b752a4c57d442b8791e61776ee,2026-01-18 19:05:59.593706
98,SKU-Mn812,2026-01-01,13,STORE-24,Pennsylvania,pos_system,5.0,91.0,Hansonton,2026-01-18,inventory_system,18,2026-08-12,941.92,767.49,174.43,finance_system,2026-01-19 00:35:43.178893,0.14285714285714285,0.18518557839306948,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,2857270051beadf8714b7147a1dd1c83,2026-01-18 19:05:59.593706
234,SKU-Mn812,2026-01-09,14,STORE-49,Minnesota,pos_system,5.0,91.0,Hansonton,2026-01-18,inventory_system,18,2026-08-12,941.92,767.49,174.43,finance_system,2026-01-19 00:35:43.178893,0.15384615384615385,0.18518557839306948,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,acbd8c95c1a0f5641ad162e03293fd1a,2026-01-18 19:05:59.593706
254,SKU-Mn812,2026-01-09,11,STORE-11,Pennsylvania,pos_system,5.0,91.0,Hansonton,2026-01-18,inventory_system,18,2026-08-12,941.92,767.49,174.43,finance_system,2026-01-19 00:35:43.178893,0.12087912087912088,0.18518557839306948,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,b0a36ab48b45a1719828cfe526cea494,2026-01-18 19:05:59.593706
255,SKU-Mn812,2026-01-16,4,STORE-46,Virginia,pos_system,5.0,91.0,Hansonton,2026-01-18,inventory_system,18,2026-08-12,941.92,767.49,174.43,finance_system,2026-01-19 00:35:43.178893,0.04395604395604396,0.18518557839306948,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,f8a80be35ddcba4a5197c873f84598fb,2026-01-18 19:05:59.593706
309,SKU-Mn812,2026-01-16,6,STORE-45,Virginia,pos_system,5.0,91.0,Hansonton,2026-01-18,inventory_system,18,2026-08-12,941.92,767.49,174.43,finance_system,2026-01-19 00:35:43.178893,0.06593406593406594,0.18518557839306948,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,8898a453d844b17873952986726a175f,2026-01-18 19:05:59.593706
381,SKU-Mn812,2026-01-07,2,STORE-7,Virginia,pos_system,5.0,91.0,Hansonton,2026-01-18,inventory_system,18,2026-08-12,941.92,767.49,174.43,finance_system,2026-01-19 00:35:43.178893,0.02197802197802198,0.18518557839306948,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,1079ed782a844e3d1a702a4a39c43ea5,2026-01-18 19:05:59.593706
437,SKU-Mn812,2026-01-13,1,STORE-12,Hawaii,pos_system,5.0,91.0,Hansonton,2026-01-18,inventory_system,18,2026-08-12,941.92,767.49,174.43,finance_system,2026-01-19 00:35:43.178893,0.01098901098901099,0.18518557839306948,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,1c919411e55504458d5c3c05ddb707e1,2026-01-18 19:05:59.593706
485,SKU-Mn812,2025-12-30,13,STORE-9,Nebraska,pos_system,5.0,91.0,Hansonton,2026-01-18,inventory_system,18,2026-08-12,941.92,767.49,174.43,finance_system,2026-01-19 00:35:43.178893,0.14285714285714285,0.18518557839306948,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,1be6f5731a04ef60cb595e0125c48fbe,2026-01-18 19:05:59.593706
11,SKU-fh906,2025-12-20,11,STORE-15,New Jersey,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.06321839080459771,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,c2054892131e31d84ddcf0fb9e9fd97c,2026-01-18 19:05:59.593706
19,SKU-fh906,2025-12-24,2,STORE-42,Nevada,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.011494252873563218,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,afd998196745591e6667baa1dda43c1a,2026-01-18 19:05:59.593706
41,SKU-fh906,2025-12-20,1,STORE-26,Mississippi,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.005747126436781609,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,04d3f10316ff1d3987a3e81f44cd2928,2026-01-18 19:05:59.593706
110,SKU-fh906,2025-12-30,14,STORE-35,Nebraska,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.08045977011494253,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,e216d5843b32a3669340a27e00063571,2026-01-18 19:05:59.593706
168,SKU-fh906,2025-12-27,8,STORE-50,Massachusetts,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.04597701149425287,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,c3a53150b6a5c8d504f204d276c7c9dd,2026-01-18 19:05:59.593706
211,SKU-fh906,2026-01-01,5,STORE-2,South Dakota,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.028735632183908046,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,9ef836d5adacb9ccef3ef07ad8a953b4,2026-01-18 19:05:59.593706
230,SKU-fh906,2025-12-23,8,STORE-15,New Mexico,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.04597701149425287,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,a3280bc782d8a050e7896e1a43178db6,2026-01-18 19:05:59.593706
372,SKU-fh906,2026-01-10,3,STORE-27,North Carolina,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.017241379310344827,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,1bb74e115784097416b249ed09a4dbd7,2026-01-18 19:05:59.593706
382,SKU-fh906,2026-01-06,12,STORE-16,Wyoming,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.06896551724137931,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,2bf4d144da4c8cba381180efc922b6f7,2026-01-18 19:05:59.593706
445,SKU-fh906,2025-12-26,8,STORE-25,New York,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.04597701149425287,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,228da9cc1a9019724abed9759c719309,2026-01-18 19:05:59.593706
464,SKU-fh906,2025-12-24,3,STORE-17,New Jersey,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.017241379310344827,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,37b741ce5b3be097cd4d25a7136878e2,2026-01-18 19:05:59.593706
488,SKU-fh906,2026-01-17,7,STORE-29,Oklahoma,pos_system,84.0,174.0,Brooksshire,2026-01-15,inventory_system,19,2026-09-28,569.05,359.16,209.89,finance_system,2026-01-19 00:35:43.178893,0.040229885057471264,0.3688428081890871,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,75f2b35d7d328f78fa2409545bb241e9,2026-01-18 19:05:59.593706
14,SKU-zB989,2026-01-12,10,STORE-14,Iowa,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.30303030303030304,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,eb6a19350641886e317d9d21d1a05567,2026-01-18 19:05:59.593706
16,SKU-zB989,2025-12-31,3,STORE-16,Iowa,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.09090909090909091,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,b7f11766f0d5b072f0aa3d8f4e220e61,2026-01-18 19:05:59.593706
39,SKU-zB989,2025-12-30,12,STORE-12,Colorado,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.36363636363636365,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,cf3cdab535a8676b83cc17e7a1a75a64,2026-01-18 19:05:59.593706
79,SKU-zB989,2025-12-26,4,STORE-36,Louisiana,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.12121212121212122,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,6773f1c10f1276f2b1acabfd108ba371,2026-01-18 19:05:59.593706
105,SKU-zB989,2025-12-23,4,STORE-1,Idaho,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.12121212121212122,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,3307ff9e37b99284b8b727a9c6db1e01,2026-01-18 19:05:59.593706
148,SKU-zB989,2026-01-14,12,STORE-50,North Dakota,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.36363636363636365,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,899559bd9e4bd72430410f926396dfca,2026-01-18 19:05:59.593706
260,SKU-zB989,2025-12-24,10,STORE-2,Indiana,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.30303030303030304,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,55d07093598fc18c87443458ceaa5f52,2026-01-18 19:05:59.593706
328,SKU-zB989,2025-12-20,3,STORE-28,West Virginia,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.09090909090909091,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,105bcec1cc8acc6cfe99833f8603ed1e,2026-01-18 19:05:59.593706
390,SKU-zB989,2025-12-23,2,STORE-9,Nevada,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.06060606060606061,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,a073a60b3de4d82226a83b213e2445cd,2026-01-18 19:05:59.593706
433,SKU-zB989,2026-01-10,12,STORE-7,Indiana,pos_system,8.0,33.0,West Brent,2026-01-14,inventory_system,20,2026-06-09,3533.62,2898.11,635.51,finance_system,2026-01-19 00:35:43.178893,0.36363636363636365,0.17984672941629265,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,e2c3397df060cf5448c31285fc27d09a,2026-01-18 19:05:59.593706
45,SKU-gs201,2025-12-29,15,STORE-13,Minnesota,pos_system,78.0,257.0,Ryanbury,2026-01-18,inventory_system,21,2026-04-23,3927.88,3380.79,547.09,finance_system,2026-01-19 00:35:43.178893,0.058365758754863814,0.13928378667372732,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,00edf5001cf69797001f1d380c747a15,2026-01-18 19:05:59.593706
224,SKU-gs201,2026-01-04,9,STORE-24,New Jersey,pos_system,78.0,257.0,Ryanbury,2026-01-18,inventory_system,21,2026-04-23,3927.88,3380.79,547.09,finance_system,2026-01-19 00:35:43.178893,0.03501945525291829,0.13928378667372732,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,7314a5f83b34e4adf38a124ccf2ffa44,2026-01-18 19:05:59.593706
252,SKU-gs201,2026-01-11,7,STORE-9,California,pos_system,78.0,257.0,Ryanbury,2026-01-18,inventory_system,21,2026-04-23,3927.88,3380.79,547.09,finance_system,2026-01-19 00:35:43.178893,0.027237354085603113,0.13928378667372732,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,82bbd99cf9c7b2144e97b90c159bb2eb,2026-01-18 19:05:59.593706
412,SKU-gs201,2026-01-15,5,STORE-46,Connecticut,pos_system,78.0,257.0,Ryanbury,2026-01-18,inventory_system,21,2026-04-23,3927.88,3380.79,547.09,finance_system,2026-01-19 00:35:43.178893,0.019455252918287938,0.13928378667372732,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,31d2b7179b5142194a481e49b2cf61a1,2026-01-18 19:05:59.593706
453,SKU-gs201,2026-01-03,14,STORE-6,West Virginia,pos_system,78.0,257.0,Ryanbury,2026-01-18,inventory_system,21,2026-04-23,3927.88,3380.79,547.09,finance_system,2026-01-19 00:35:43.178893,0.054474708171206226,0.13928378667372732,REVENUE_ELEVATED,2,Revenue higher than normal,2,Rule-based severity applied,278a66896a36fe1c31b6accf1d5e5bd0,2026-01-18 19:05:59.593706
109,SKU-FV978,2025-12-29,1,STORE-18,South Dakota,pos_system,53.0,465.0,South Jill,2026-01-13,inventory_system,23,2026-12-30,2753.76,1841.87,911.89,finance_system,2026-01-19 00:35:43.178893,0.002150537634408602,0.3311436000232409,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,cfbc66a635d17abbb165983d2eaa887a,2026-01-18 19:05:59.593706
241,SKU-FV978,2026-01-14,13,STORE-41,Nevada,pos_system,53.0,465.0,South Jill,2026-01-13,inventory_system,23,2026-12-30,2753.76,1841.87,911.89,finance_system,2026-01-19 00:35:43.178893,0.02795698924731183,0.3311436000232409,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,8920a71134b95dff6da3db30a9fb3b44,2026-01-18 19:05:59.593706
287,SKU-FV978,2026-01-15,9,STORE-40,New Mexico,pos_system,53.0,465.0,South Jill,2026-01-13,inventory_system,23,2026-12-30,2753.76,1841.87,911.89,finance_system,2026-01-19 00:35:43.178893,0.01935483870967742,0.3311436000232409,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,33268c5d16e25ff1af7093d7c8f4836c,2026-01-18 19:05:59.593706
294,SKU-FV978,2026-01-10,9,STORE-16,Washington,pos_system,53.0,465.0,South Jill,2026-01-13,inventory_system,23,2026-12-30,2753.76,1841.87,911.89,finance_system,2026-01-19 00:35:43.178893,0.01935483870967742,0.3311436000232409,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,2f9bcd1d7ffa553a734ca469000510fe,2026-01-18 19:05:59.593706
3,SKU-qy280,2026-01-06,2,STORE-23,Georgia,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.004464285714285714,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,a8a459f6ac08557eb0443c98e2eb7f5c,2026-01-18 19:05:59.593706
5,SKU-qy280,2025-12-28,8,STORE-45,California,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.017857142857142856,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,43d60ca2e9de9faebe51865823347d52,2026-01-18 19:05:59.593706
33,SKU-qy280,2025-12-21,10,STORE-32,New York,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.022321428571428572,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,f9fb73281b9312a772c1c73c0a69a01c,2026-01-18 19:05:59.593706
53,SKU-qy280,2026-01-12,7,STORE-24,West Virginia,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.015625,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,a93ed52f03e7f4e451bff665069a0c7c,2026-01-18 19:05:59.593706
60,SKU-qy280,2025-12-26,12,STORE-12,Tennessee,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.026785714285714284,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,7ab0a0d92dcc1d97685177ff37ac6317,2026-01-18 19:05:59.593706
66,SKU-qy280,2026-01-09,5,STORE-33,Arkansas,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.011160714285714286,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,e7b2b6923d6fd78609aa926f7e0126d3,2026-01-18 19:05:59.593706
90,SKU-qy280,2026-01-16,5,STORE-8,Connecticut,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.011160714285714286,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,1fe003fafac9fedde944e75d3cc03be0,2026-01-18 19:05:59.593706
127,SKU-qy280,2025-12-23,13,STORE-43,Texas,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.029017857142857144,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,29727dab17f3d3bcdcb6b97edef9ab71,2026-01-18 19:05:59.593706
293,SKU-qy280,2026-01-04,2,STORE-45,Florida,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.004464285714285714,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,a9f060c11edd5366fa37831905aaa051,2026-01-18 19:05:59.593706
296,SKU-qy280,2026-01-15,14,STORE-30,Utah,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.03125,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,5b629dd0d804065d276d284b80c9c5d5,2026-01-18 19:05:59.593706
336,SKU-qy280,2025-12-21,10,STORE-43,New Mexico,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.022321428571428572,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,66e04c73d65bcb2a6a1c67c8499e3203,2026-01-18 19:05:59.593706
389,SKU-qy280,2025-12-27,1,STORE-50,Hawaii,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.002232142857142857,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,2cc13755316afed99f7e09582e89a157,2026-01-18 19:05:59.593706
418,SKU-qy280,2026-01-02,5,STORE-39,Tennessee,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.011160714285714286,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,8e074ee7f4066d6e144d578335c01b76,2026-01-18 19:05:59.593706
474,SKU-qy280,2026-01-04,3,STORE-6,Alaska,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.006696428571428571,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,fc98931ae1702bd4cab6bb87f6608ee4,2026-01-18 19:05:59.593706
495,SKU-qy280,2025-12-31,3,STORE-16,Idaho,pos_system,26.0,448.0,New Jenniferberg,2026-01-13,inventory_system,24,2026-02-09,850.5,725.09,125.41,finance_system,2026-01-19 00:35:43.178893,0.006696428571428571,0.14745443856554968,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,ea0d9153d5dd8c4727bbf0f0d785c9b2,2026-01-18 19:05:59.593706
55,SKU-pX445,2025-12-21,14,STORE-7,Louisiana,pos_system,169.0,294.0,Cameronmouth,2026-01-15,inventory_system,25,2026-10-09,1749.99,1544.48,205.51,finance_system,2026-01-19 00:35:43.178893,0.047619047619047616,0.11743495677118154,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,8ea779c57ac64ce844ee55c677fa3531,2026-01-18 19:05:59.593706
207,SKU-pX445,2026-01-01,12,STORE-5,Iowa,pos_system,169.0,294.0,Cameronmouth,2026-01-15,inventory_system,25,2026-10-09,1749.99,1544.48,205.51,finance_system,2026-01-19 00:35:43.178893,0.04081632653061224,0.11743495677118154,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,9f42bb29cd71dcf04bc14f8f7d59c154,2026-01-18 19:05:59.593706
244,SKU-pX445,2025-12-31,11,STORE-1,Missouri,pos_system,169.0,294.0,Cameronmouth,2026-01-15,inventory_system,25,2026-10-09,1749.99,1544.48,205.51,finance_system,2026-01-19 00:35:43.178893,0.03741496598639456,0.11743495677118154,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,70c3c4ada7f92efe0c5c5458018f29f7,2026-01-18 19:05:59.593706
435,SKU-pX445,2025-12-22,12,STORE-30,Kentucky,pos_system,169.0,294.0,Cameronmouth,2026-01-15,inventory_system,25,2026-10-09,1749.99,1544.48,205.51,finance_system,2026-01-19 00:35:43.178893,0.04081632653061224,0.11743495677118154,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,2573791333df59ebaa35da11a8572d2f,2026-01-18 19:05:59.593706
438,SKU-pX445,2026-01-06,14,STORE-21,Washington,pos_system,169.0,294.0,Cameronmouth,2026-01-15,inventory_system,25,2026-10-09,1749.99,1544.48,205.51,finance_system,2026-01-19 00:35:43.178893,0.047619047619047616,0.11743495677118154,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,627c8ab845df11b2727c1cdd66a139a8,2026-01-18 19:05:59.593706
471,SKU-pX445,2026-01-17,13,STORE-37,Georgia,pos_system,169.0,294.0,Cameronmouth,2026-01-15,inventory_system,25,2026-10-09,1749.99,1544.48,205.51,finance_system,2026-01-19 00:35:43.178893,0.04421768707482993,0.11743495677118154,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,a335819aaef66132607b5360b1165f18,2026-01-18 19:05:59.593706
472,SKU-pX445,2026-01-05,12,STORE-3,Texas,pos_system,169.0,294.0,Cameronmouth,2026-01-15,inventory_system,25,2026-10-09,1749.99,1544.48,205.51,finance_system,2026-01-19 00:35:43.178893,0.04081632653061224,0.11743495677118154,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,9833d3a9039bc8a4494562e9cad0e731,2026-01-18 19:05:59.593706
496,SKU-pX445,2025-12-22,3,STORE-34,Oklahoma,pos_system,169.0,294.0,Cameronmouth,2026-01-15,inventory_system,25,2026-10-09,1749.99,1544.48,205.51,finance_system,2026-01-19 00:35:43.178893,0.01020408163265306,0.11743495677118154,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,8b1e09eecbebacefa6aaee964c915ab4,2026-01-18 19:05:59.593706
13,SKU-ml836,2025-12-23,3,STORE-43,Vermont,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.009036144578313253,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,24cc7a3574e10eda60a801c88c67919b,2026-01-18 19:05:59.593706
31,SKU-ml836,2026-01-09,9,STORE-47,Connecticut,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.02710843373493976,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,ed701b4f97895262f5a54013f3f40983,2026-01-18 19:05:59.593706
106,SKU-ml836,2026-01-12,13,STORE-20,Delaware,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.0391566265060241,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,d99c8886b3b2a5793a74690a7827f5bd,2026-01-18 19:05:59.593706
121,SKU-ml836,2026-01-08,6,STORE-27,Nebraska,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.018072289156626505,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,ea7551eb2919e9166cb9e893efcc112f,2026-01-18 19:05:59.593706
189,SKU-ml836,2025-12-30,14,STORE-9,Ohio,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.04216867469879518,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,a58e89caf1871a6e7e8f33f2e8117345,2026-01-18 19:05:59.593706
291,SKU-ml836,2025-12-25,15,STORE-22,Massachusetts,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.045180722891566265,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,8991be7e90365004062a72b8b99d3c97,2026-01-18 19:05:59.593706
355,SKU-ml836,2025-12-21,11,STORE-27,Louisiana,pos_system,117.0,332.0,Port Ginafurt,2026-01-14,inventory_system,27,2026-07-09,1883.19,1580.36,302.83,finance_system,2026-01-19 00:35:43.178893,0.03313253012048193,0.16080692866890753,NORMAL,1,Normal operating conditions,1,Rule-based severity applied,3946bc7afdba83498f183fe0e1ca7e6e,2026-01-18 19:05:59.593706
